Council,SiteID,Site,Indicator,Date,RawValue,Symbol,Value,Region
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2013-07-03T00:00:00Z,458,NA,458,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2013-08-07T00:00:00Z,142,NA,142,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2013-09-03T00:00:00Z,106,NA,106,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2013-10-01T00:00:00Z,245,NA,245,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2013-11-05T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2013-12-03T00:00:00Z,157,NA,157,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-01-14T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-02-11T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-03-05T00:00:00Z,70,NA,70,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-04-02T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-05-07T00:00:00Z,115,NA,115,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-06-03T00:00:00Z,215,NA,215,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-07-09T00:00:00Z,91,NA,91,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-08-06T00:00:00Z,899,NA,899,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-09-02T00:00:00Z,305,NA,305,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-10-07T00:00:00Z,170,NA,170,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-11-05T00:00:00Z,534,NA,534,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2014-12-03T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-01-13T00:00:00Z,48,NA,48,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-02-11T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-03-04T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-04-08T00:00:00Z,540,NA,540,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-05-06T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-06-03T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-07-08T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-08-05T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-09-02T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-10-07T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-11-04T00:00:00Z,590,NA,590,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2015-12-01T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-01-13T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-02-10T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-03-01T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-04-06T00:00:00Z,38,NA,38,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-05-04T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-06-08T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-07-06T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-08-10T00:00:00Z,170,NA,170,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-09-07T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-10-05T00:00:00Z,540,NA,540,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-11-08T00:00:00Z,3900,NA,3900,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2016-12-07T00:00:00Z,92,NA,92,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-01-11T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-02-07T00:00:00Z,86,NA,86,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-03-07T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-05-03T00:00:00Z,660,NA,660,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-06-07T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-07-05T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-08-09T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-09-06T00:00:00Z,260,NA,260,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-10-04T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2017-12-05T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-01-09T00:00:00Z,280,NA,280,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-02-08T00:00:00Z,29,NA,29,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-03-07T00:00:00Z,190,NA,190,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-04-04T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-05-09T00:00:00Z,69,NA,69,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-06-06T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-07-04T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-08-08T00:00:00Z,340,NA,340,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-09-05T00:00:00Z,12000,NA,12000,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-10-03T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-11-06T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2018-12-04T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-01-08T00:00:00Z,49,NA,49,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-02-07T00:00:00Z,43,NA,43,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-03-05T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-04-02T00:00:00Z,38,NA,38,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-05-08T00:00:00Z,97,NA,97,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-06-05T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-07-10T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-08-07T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-09-11T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-10-08T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-11-05T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2019-12-04T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-01-15T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-02-12T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-03-03T00:00:00Z,490,NA,490,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-05-13T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-06-10T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-07-15T00:00:00Z,170,NA,170,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-08-12T00:00:00Z,49,NA,49,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-09-09T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-10-07T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-11-04T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00002,hautapu at us rangitikei river conf,ECOLI,2020-12-01T00:00:00Z,330,NA,330,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2006-07-04T00:00:00Z,95,NA,95,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2006-08-01T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2006-09-05T00:00:00Z,20,NA,20,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2006-10-03T00:00:00Z,470,NA,470,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2006-11-07T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2006-12-04T00:00:00Z,1550,NA,1550,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-01-09T00:00:00Z,95,NA,95,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-02-07T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-03-06T00:00:00Z,<10,<,10,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-04-03T00:00:00Z,285,NA,285,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-05-02T00:00:00Z,820,NA,820,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-06-06T00:00:00Z,135,NA,135,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-07-11T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-08-16T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-09-12T00:00:00Z,65,NA,65,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-10-10T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-11-14T00:00:00Z,2300,NA,2300,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2007-12-12T00:00:00Z,360,NA,360,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-01-16T00:00:00Z,185,NA,185,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-02-13T00:00:00Z,245,NA,245,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-03-16T00:00:00Z,260,NA,260,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-04-10T00:00:00Z,215,NA,215,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-05-15T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-06-11T00:00:00Z,86,NA,86,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-07-22T00:00:00Z,173,NA,173,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-08-20T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-09-17T00:00:00Z,484,NA,484,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-10-21T00:00:00Z,84,NA,84,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-11-18T00:00:00Z,45,NA,45,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2008-12-16T00:00:00Z,326,NA,326,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-01-26T00:00:00Z,100,NA,100,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-02-18T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-03-17T00:00:00Z,115,NA,115,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-04-07T00:00:00Z,35,NA,35,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-05-20T00:00:00Z,172,NA,172,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-06-17T00:00:00Z,291,NA,291,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-07-21T00:00:00Z,59,NA,59,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-08-19T00:00:00Z,8664,NA,8664,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-09-22T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-10-20T00:00:00Z,341,NA,341,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-11-18T00:00:00Z,1986,NA,1986,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2009-12-01T00:00:00Z,1986,NA,1986,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-01-13T00:00:00Z,133,NA,133,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-02-08T00:00:00Z,99,NA,99,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-03-02T00:00:00Z,142,NA,142,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-04-08T00:00:00Z,344,NA,344,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-05-12T00:00:00Z,22,NA,22,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-06-09T00:00:00Z,613,NA,613,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-07-14T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-08-11T00:00:00Z,14,NA,14,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-09-15T00:00:00Z,2980,NA,2980,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-10-13T00:00:00Z,82,NA,82,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-11-09T00:00:00Z,27,NA,27,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2010-12-01T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-01-24T00:00:00Z,2130,NA,2130,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-02-15T00:00:00Z,192,NA,192,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-03-16T00:00:00Z,111,NA,111,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-04-19T00:00:00Z,548,NA,548,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-05-18T00:00:00Z,1494,NA,1494,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-06-08T00:00:00Z,79,NA,79,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-07-13T00:00:00Z,772,NA,772,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-08-10T00:00:00Z,81,NA,81,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-09-13T00:00:00Z,11870,NA,11870,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-10-11T00:00:00Z,9080,NA,9080,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-11-16T00:00:00Z,440,NA,440,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2011-12-18T00:00:00Z,46,NA,46,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-01-10T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-02-07T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-03-13T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-04-03T00:00:00Z,41,NA,41,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-05-16T00:00:00Z,13000,NA,13000,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-06-05T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-07-04T00:00:00Z,66,NA,66,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-08-08T00:00:00Z,20,NA,20,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-09-05T00:00:00Z,172,NA,172,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-10-02T00:00:00Z,518,NA,518,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-11-06T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2012-12-17T00:00:00Z,102,NA,102,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-01-08T00:00:00Z,112,NA,112,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-02-12T00:00:00Z,96,NA,96,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-03-06T00:00:00Z,540,NA,540,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-04-02T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-05-07T00:00:00Z,81,NA,81,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-06-04T00:00:00Z,113,NA,113,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-07-02T00:00:00Z,68,NA,68,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-08-06T00:00:00Z,142,NA,142,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-09-03T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-10-01T00:00:00Z,1045,NA,1045,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-11-05T00:00:00Z,98,NA,98,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2013-12-04T00:00:00Z,170,NA,170,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-01-14T00:00:00Z,85,NA,85,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-02-11T00:00:00Z,97,NA,97,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-03-05T00:00:00Z,395,NA,395,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-04-02T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-05-06T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-06-03T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-07-09T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-08-06T00:00:00Z,162,NA,162,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-09-02T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-10-07T00:00:00Z,85,NA,85,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-11-04T00:00:00Z,353,NA,353,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2014-12-03T00:00:00Z,38,NA,38,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-01-13T00:00:00Z,84,NA,84,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-02-11T00:00:00Z,100,NA,100,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-03-04T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-04-08T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-05-06T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-06-02T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-07-07T00:00:00Z,610,NA,610,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-08-05T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-09-02T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-10-06T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-11-03T00:00:00Z,1500,NA,1500,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2015-12-01T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-01-13T00:00:00Z,74,NA,74,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-02-09T00:00:00Z,74,NA,74,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-03-01T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-04-05T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-05-04T00:00:00Z,100,NA,100,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-06-07T00:00:00Z,56,NA,56,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-07-05T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-08-09T00:00:00Z,69,NA,69,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-09-06T00:00:00Z,97,NA,97,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-10-04T00:00:00Z,280,NA,280,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-11-08T00:00:00Z,2100,NA,2100,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2016-12-07T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-01-10T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-02-07T00:00:00Z,300,NA,300,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-03-07T00:00:00Z,350,NA,350,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-04-05T00:00:00Z,11000,NA,11000,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-05-03T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-06-06T00:00:00Z,86,NA,86,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-07-04T00:00:00Z,38,NA,38,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-08-08T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-09-06T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-10-03T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-11-07T00:00:00Z,2900,NA,2900,manawatu-whanganui
HRC,00003,hautapu at alabasters,ECOLI,2017-12-05T00:00:00Z,230,NA,230,manawatu-whanganui
