p_match,year,ground,country,inns,bat,team_bowl,ball,outcome,over,score,cur_bat_runs,wagonX,wagonY
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,5,run,48,1,59,40,-22
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,2,run,18,2,21,84,102
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,6,run,18,1,22,83,94
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,5,run,28,1,25,40,-56
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,2,run,64,1,33,70,-31
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,5,run,60,1,22,-108,78
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,6,run,34,1,1,101,-91
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,4,run,44,1,7,78,-11
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,6,run,46,2,9,-17,154
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,3,run,29,1,27,122,-11
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,2,run,57,1,66,-70,30
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,2,run,63,1,69,-148,53
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,2,run,39,1,39,53,5
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,2,four,6,4,9,-65,-175
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,6,four,8,4,14,-48,-168
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,2,four,2,4,5,169,-49
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,4,four,29,4,29,-164,-44
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Kane Williamson,Pakistan,4,run,4,1,2,146,33
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,6,four,63,4,32,141,111
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,2,four,61,4,26,174,-34
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,5,run,61,2,28,-123,-76
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,4,run,39,2,6,-129,45
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,3,run,37,2,3,-99,-71
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,6,run,37,1,4,46,-5
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,2,run,55,1,64,47,-150
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Ross Taylor,Pakistan,1,run,51,1,62,43,-141
473922,2011,"Basin Reserve, Wellington",New Zealand,1,James Franklin,Pakistan,6,four,53,4,21,173,46
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Martin Guptill,Pakistan,6,four,10,4,18,-170,-45
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Kane Williamson,Pakistan,3,four,10,4,16,-175,-20
473922,2011,"Basin Reserve, Wellington",New Zealand,1,Kane Williamson,Pakistan,5,run,10,1,17,-72,-47
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,4,run,19,1,15,77,-12
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,5,run,13,1,13,55,-43
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,3,run,51,2,41,137,-17
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,5,four,51,4,45,-142,-111
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,5,four,53,4,49,165,-68
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,1,run,55,1,50,31,-40
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,1,four,47,4,37,-112,136
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,1,run,49,1,38,144,24
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,1,no ball,21,1,10,-42,-1
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,4,four,13,4,4,-28,-180
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,4,run,15,1,5,42,52
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,5,no ball,21,1,10,-56,32
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,7,run,21,1,11,95,105
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,6,four,19,4,38,-152,-88
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,1,four,17,4,31,-98,-145
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,2,run,17,1,32,-136,52
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,1,run,13,1,22,-148,-17
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,5,run,21,1,39,154,31
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,2,run,25,1,41,140,-6
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,6,run,11,1,31,-145,-20
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,1,run,13,1,33,-55,-58
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,1,run,15,1,35,-7,-96
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Ross Taylor,Pakistan,4,four,19,4,4,30,175
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Ross Taylor,Pakistan,6,four,19,4,8,-153,-73
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Tim McIntosh,Pakistan,5,run,11,1,3,-69,117
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Jesse Ryder,Pakistan,6,run,49,1,21,-98,95
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,2,run,53,1,6,-62,-33
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,6,run,55,2,12,152,41
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,5,run,86,1,38,-45,-75
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Kane Williamson,Pakistan,4,run,23,1,1,-82,-21
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Reece Young,Pakistan,4,run,31,1,7,120,83
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Reece Young,Pakistan,1,run,27,2,2,113,-26
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Reece Young,Pakistan,6,four,27,4,6,93,150
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Daniel Vettori,Pakistan,6,run,25,1,1,66,-22
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,6,run,79,1,29,-70,-21
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,4,run,88,5,54,-54,-9
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,3,four,79,4,28,-146,95
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,1,run,86,1,44,122,81
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Tim Southee,Pakistan,5,run,29,1,8,-72,-8
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Tim Southee,Pakistan,1,run,31,3,12,-130,-69
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Tim Southee,Pakistan,6,four,31,4,16,-72,-164
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,3,four,27,4,27,170,-44
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,6,run,27,1,28,-146,52
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,3,run,22,2,17,-153,-7
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,6,run,22,1,18,145,60
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,1,four,24,4,22,-93,-154
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,5,run,18,2,34,-97,115
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,5,four,16,4,26,-137,-108
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,6,run,16,1,27,77,27
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,2,run,22,1,40,-72,-22
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,6,run,14,1,14,72,-13
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,1,four,4,4,4,55,-170
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,5,four,8,4,12,-170,51
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,2,four,6,4,13,-170,-23
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,3,run,6,2,15,-47,-50
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,1,run,8,1,16,-132,-29
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,4,no ball,6,1,16,-56,-6
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,6,run,6,2,18,-160,-34
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,1,four,8,4,22,-172,-25
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,2,four,8,4,26,-171,-29
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,3,run,8,2,28,150,8
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,5,run,8,1,29,-155,42
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,2,four,4,4,15,-161,-53
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,3,run,4,1,16,-120,-24
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim McIntosh,Pakistan,3,four,2,4,5,74,-152
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Tim McIntosh,Pakistan,6,run,4,1,2,-45,25
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,2,run,57,1,13,-8,-78
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,1,run,61,1,15,146,48
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,1,run,63,1,16,125,104
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,4,run,65,1,17,143,-28
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,5,run,92,1,46,128,-59
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,1,run,94,1,48,-61,-60
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,3,run,96,1,50,-154,-16
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,2,run,84,1,33,-68,-33
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,3,four,69,4,21,-165,-62
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Reece Young,Pakistan,4,four,57,4,6,-165,52
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Reece Young,Pakistan,4,four,59,4,10,-105,135
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Reece Young,Pakistan,2,run,61,1,13,-52,0
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Reece Young,Pakistan,5,run,63,1,14,152,-28
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,5,four,84,4,37,-122,-128
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,6,four,84,4,41,-131,111
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,3,run,67,2,2,149,-15
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,4,four,67,4,6,-104,-142
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,1,run,69,1,7,60,-53
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brent Arnel,Pakistan,4,run,92,1,2,66,-29
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brent Arnel,Pakistan,2,four,94,4,6,176,25
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brent Arnel,Pakistan,4,run,96,1,7,150,35
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,3,run,26,1,23,130,75
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,4,run,40,1,31,137,62
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,4,run,46,1,33,130,77
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Martin Guptill,Pakistan,4,run,50,1,39,-41,-64
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,4,run,18,2,7,137,-38
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,6,run,18,2,9,92,119
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Martin Guptill,Pakistan,1,run,20,1,10,149,40
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Brendon McCullum,Pakistan,1,run,26,1,42,-39,-146
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,3,run,12,1,32,55,-134
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Brendon McCullum,Pakistan,1,run,14,1,34,36,-33
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Ross Taylor,Pakistan,2,four,38,4,6,80,154
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Jesse Ryder,Pakistan,5,run,40,1,1,38,-84
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Jesse Ryder,Pakistan,2,six,48,6,16,-165,-52
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Jesse Ryder,Pakistan,5,four,48,4,20,-26,174
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Jesse Ryder,Pakistan,3,run,50,1,22,-109,69
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,4,four,52,4,4,-138,-118
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,5,run,52,1,5,58,-1
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,1,four,54,4,10,-173,-34
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,3,run,60,1,14,111,30
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,5,run,80,3,32,-148,49
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,6,run,74,1,24,64,-19
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,5,run,90,1,44,91,99
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,5,four,78,4,29,46,-172
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Kane Williamson,Pakistan,6,run,70,1,22,123,64
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Reece Young,Pakistan,5,run,56,2,2,103,-51
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Reece Young,Pakistan,6,run,60,2,12,-38,113
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Reece Young,Pakistan,3,run,32,1,8,111,-9
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Daniel Vettori,Pakistan,1,run,26,2,3,-28,-132
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,2,run,80,1,30,140,-32
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,4,run,82,1,31,34,-17
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,4,run,74,1,22,-45,-26
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,3,run,90,1,56,117,72
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,6,run,76,1,24,119,-59
473921,2011,"Seddon Park, Hamilton",New Zealand,1,Tim Southee,Pakistan,2,run,70,1,8,-66,42
473921,2011,"Seddon Park, Hamilton",New Zealand,3,Tim Southee,Pakistan,5,run,30,1,9,51,-27
